link_id,from_node_id,to_node_id,fixed_cost,link_type,acting_link_id
72,1003,2022,0,2,72
73,1003,2023,0,2,73
74,1003,2024,0,2,74
75,1003,2025,0,2,75
76,1004,2001,0,2,76
77,1004,2002,0,2,77
78,1004,2003,0,2,78
79,1004,2004,0,2,79
80,1004,2005,0,2,80
81,1004,2006,0,2,81
82,1004,2007,0,2,82
83,1004,2008,0,2,83
84,1004,2009,0,2,84
85,1004,2010,0,2,85
86,1004,2011,0,2,86
87,1004,2012,0,2,87
88,1004,2013,0,2,88
89,1004,2014,0,2,89
90,1004,2015,0,2,90
91,1004,2016,0,2,91
92,1004,2017,0,2,92
93,1004,2018,0,2,93
94,1004,2019,0,2,94
95,1004,2020,0,2,95
96,1004,2021,0,2,96
97,1004,2022,0,2,97
98,1004,2023,0,2,98
99,1004,2024,0,2,99
100,1004,2025,0,2,100
101,1005,2001,0,2,101
102,1005,2002,0,2,102
103,1005,2003,0,2,103
104,1005,2004,0,2,104
105,1005,2005,0,2,105
106,1005,2006,0,2,106
107,1005,2007,0,2,107
108,1005,2008,0,2,108
109,1005,2009,0,2,109
110,1005,2010,0,2,110
111,1005,2011,0,2,111
112,1005,2012,0,2,112
113,1005,2013,0,2,113
114,1005,2014,0,2,114
115,1005,2015,0,2,115
116,1005,2016,0,2,116
117,1005,2017,0,2,117
118,1005,2018,0,2,118
119,1005,2019,0,2,119
120,1005,2020,0,2,120
121,1005,2021,0,2,121
122,1005,2022,0,2,122
123,1005,2023,0,2,123
124,1005,2024,0,2,124
125,1005,2025,0,2,125
126,1006,2001,0,2,126
127,1006,2002,0,2,127
128,1006,2003,0,2,128
129,1006,2004,0,2,129
130,1006,2005,0,2,130
131,1006,2006,0,2,131
132,1006,2007,0,2,132
133,1006,2008,0,2,133
134,1006,2009,0,2,134
135,1006,2010,0,2,135
136,1006,2011,0,2,136
137,1006,2012,0,2,137
138,1006,2013,0,2,138
139,1006,2014,0,2,139
140,1006,2015,0,2,140
141,1006,2016,0,2,141
142,1006,2017,0,2,142
143,1006,2018,0,2,143
144,1006,2019,0,2,144
145,1006,2020,0,2,145
146,1006,2021,0,2,146
147,1006,2022,0,2,147
148,1006,2023,0,2,148
149,1006,2024,0,2,149
150,1006,2025,0,2,150
151,1007,2001,0,2,151
152,1007,2002,0,2,152
153,1007,2003,0,2,153
154,1007,2004,0,2,154
155,1007,2005,0,2,155
156,1007,2006,0,2,156
157,1007,2007,0,2,157
158,1007,2008,0,2,158
159,1007,2009,0,2,159
160,1007,2010,0,2,160
161,1007,2011,0,2,161
162,1007,2012,0,2,162
163,1007,2013,0,2,163
164,1007,2014,0,2,164
165,1007,2015,0,2,165
166,1007,2016,0,2,166
167,1007,2017,0,2,167
168,1007,2018,0,2,168
169,1007,2019,0,2,169
170,1007,2020,0,2,170
171,1007,2021,0,2,171
172,1007,2022,0,2,172
173,1007,2023,0,2,173
174,1007,2024,0,2,174
175,1007,2025,0,2,175
176,1008,2001,0,2,176
177,1008,2002,0,2,177
178,1008,2003,0,2,178
179,1008,2004,0,2,179
180,1008,2005,0,2,180
181,1008,2006,0,2,181
182,1008,2007,0,2,182
183,1008,2008,0,2,183
184,1008,2009,0,2,184
185,1008,2010,0,2,185
186,1008,2011,0,2,186
187,1008,2012,0,2,187
188,1008,2013,0,2,188
189,1008,2014,0,2,189
190,1008,2015,0,2,190
191,1008,2016,0,2,191
192,1008,2017,0,2,192
193,1008,2018,0,2,193
194,1008,2019,0,2,194
195,1008,2020,0,2,195
196,1008,2021,0,2,196
197,1008,2022,0,2,197
198,1008,2023,0,2,198
199,1008,2024,0,2,199
200,1008,2025,0,2,200
201,1009,2001,0,2,201
202,1009,2002,0,2,202
203,1009,2003,0,2,203
204,1009,2004,0,2,204
205,1009,2005,0,2,205
206,1009,2006,0,2,206
207,1009,2007,0,2,207
208,1009,2008,0,2,208
209,1009,2009,0,2,209
210,1009,2010,0,2,210
211,1009,2011,0,2,211
212,1009,2012,0,2,212
213,1009,2013,0,2,213
214,1009,2014,0,2,214
215,1009,2015,0,2,215
216,1009,2016,0,2,216
217,1009,2017,0,2,217
218,1009,2018,0,2,218
219,1009,2019,0,2,219
220,1009,2020,0,2,220
221,1009,2021,0,2,221
222,1009,2022,0,2,222
223,1009,2023,0,2,223
224,1009,2024,0,2,224
225,1009,2025,0,2,225
226,1010,2001,0,2,226
227,1010,2002,0,2,227
228,1010,2003,0,2,228
229,1010,2004,0,2,229
230,1010,2005,0,2,230
231,1010,2006,0,2,231
232,1010,2007,0,2,232
233,1010,2008,0,2,233
234,1010,2009,0,2,234
235,1010,2010,0,2,235
236,1010,2011,0,2,236
237,1010,2012,0,2,237
238,1010,2013,0,2,238
239,1010,2014,0,2,239
240,1010,2015,0,2,240
241,1010,2016,0,2,241
242,1010,2017,0,2,242
243,1010,2018,0,2,243
244,1010,2019,0,2,244
245,1010,2020,0,2,245
246,1010,2021,0,2,246
247,1010,2022,0,2,247
248,1010,2023,0,2,248
249,1010,2024,0,2,249
250,1010,2025,0,2,250
251,1011,2001,0,2,251
252,1011,2002,0,2,252
253,1011,2003,0,2,253
254,1011,2004,0,2,254
255,1011,2005,0,2,255
256,1011,2006,0,2,256
257,1011,2007,0,2,257
258,1011,2008,0,2,258
259,1011,2009,0,2,259
260,1011,2010,0,2,260
261,1011,2011,0,2,261
262,1011,2012,0,2,262
263,1011,2013,0,2,263
264,1011,2014,0,2,264
265,1011,2015,0,2,265
266,1011,2016,0,2,266
267,1011,2017,0,2,267
268,1011,2018,0,2,268
269,1011,2019,0,2,269
270,1011,2020,0,2,270
271,1011,2021,0,2,271
272,1011,2022,0,2,272
273,1011,2023,0,2,273
274,1011,2024,0,2,274
275,1011,2025,0,2,275
276,1012,2001,0,2,276
277,1012,2002,0,2,277
278,1012,2003,0,2,278
279,1012,2004,0,2,279
280,1012,2005,0,2,280
281,1012,2006,0,2,281
282,1012,2007,0,2,282
283,1012,2008,0,2,283
284,1012,2009,0,2,284
285,1012,2010,0,2,285
286,1012,2011,0,2,286
287,1012,2012,0,2,287
288,1012,2013,0,2,288
289,1012,2014,0,2,289
290,1012,2015,0,2,290
291,1012,2016,0,2,291
292,1012,2017,0,2,292
293,1012,2018,0,2,293
294,1012,2019,0,2,294
295,1012,2020,0,2,295
296,1012,2021,0,2,296
297,1012,2022,0,2,297
298,1012,2023,0,2,298
299,1012,2024,0,2,299
300,1012,2025,0,2,300
301,1013,2001,0,2,301
302,1013,2002,0,2,302
303,1013,2003,0,2,303
304,1013,2004,0,2,304
305,1013,2005,0,2,305
306,1013,2006,0,2,306
307,1013,2007,0,2,307
308,1013,2008,0,2,308
309,1013,2009,0,2,309
310,1013,2010,0,2,310
311,1013,2011,0,2,311
312,1013,2012,0,2,312
313,1013,2013,0,2,313
314,1013,2014,0,2,314
315,1013,2015,0,2,315
316,1013,2016,0,2,316
317,1013,2017,0,2,317
318,1013,2018,0,2,318
319,1013,2019,0,2,319
320,1013,2020,0,2,320
321,1013,2021,0,2,321
322,1013,2022,0,2,322
323,1013,2023,0,2,323
324,1013,2024,0,2,324
325,1013,2025,0,2,325
326,1014,2001,0,2,326
327,1014,2002,0,2,327
328,1014,2003,0,2,328
329,1014,2004,0,2,329
330,1014,2005,0,2,330
331,1014,2006,0,2,331
332,1014,2007,0,2,332
333,1014,2008,0,2,333
334,1014,2009,0,2,334
335,1014,2010,0,2,335
336,1014,2011,0,2,336
337,1014,2012,0,2,337
338,1014,2013,0,2,338
339,1014,2014,0,2,339
340,1014,2015,0,2,340
341,1014,2016,0,2,341
342,1014,2017,0,2,342
343,1014,2018,0,2,343
344,1014,2019,0,2,344
345,1014,2020,0,2,345
346,1014,2021,0,2,346
347,1014,2022,0,2,347
348,1014,2023,0,2,348
349,1014,2024,0,2,349
350,1014,2025,0,2,350
351,1015,2001,0,2,351
352,1015,2002,0,2,352
353,1015,2003,0,2,353
354,1015,2004,0,2,354
355,1015,2005,0,2,355
356,1015,2006,0,2,356
357,1015,2007,0,2,357
358,1015,2008,0,2,358
359,1015,2009,0,2,359
360,1015,2010,0,2,360
361,1015,2011,0,2,361
362,1015,2012,0,2,362
363,1015,2013,0,2,363
364,1015,2014,0,2,364
365,1015,2015,0,2,365
366,1015,2016,0,2,366
367,1015,2017,0,2,367
368,1015,2018,0,2,368
369,1015,2019,0,2,369
370,1015,2020,0,2,370
371,1015,2021,0,2,371
372,1015,2022,0,2,372
373,1015,2023,0,2,373
374,1015,2024,0,2,374
375,1015,2025,0,2,375
376,1016,2001,0,2,376
377,1016,2002,0,2,377
378,1016,2003,0,2,378
379,1016,2004,0,2,379
380,1016,2005,0,2,380
381,1016,2006,0,2,381
382,1016,2007,0,2,382
383,1016,2008,0,2,383
384,1016,2009,0,2,384
385,1016,2010,0,2,385
386,1016,2011,0,2,386
387,1016,2012,0,2,387
388,1016,2013,0,2,388
389,1016,2014,0,2,389
390,1016,2015,0,2,390
391,1016,2016,0,2,391
392,1016,2017,0,2,392
393,1016,2018,0,2,393
394,1016,2019,0,2,394
395,1016,2020,0,2,395
396,1016,2021,0,2,396
397,1016,2022,0,2,397
398,1016,2023,0,2,398
399,1016,2024,0,2,399
400,1016,2025,0,2,400
401,1017,2001,0,2,401
402,1017,2002,0,2,402
403,1017,2003,0,2,403
404,1017,2004,0,2,404
405,1017,2005,0,2,405
406,1017,2006,0,2,406
407,1017,2007,0,2,407
408,1017,2008,0,2,408
409,1017,2009,0,2,409
410,1017,2010,0,2,410
411,1017,2011,0,2,411
412,1017,2012,0,2,412
413,1017,2013,0,2,413
414,1017,2014,0,2,414
415,1017,2015,0,2,415
416,1017,2016,0,2,416
417,1017,2017,0,2,417
418,1017,2018,0,2,418
419,1017,2019,0,2,419
420,1017,2020,0,2,420
421,1017,2021,0,2,421
422,1017,2022,0,2,422
423,1017,2023,0,2,423
424,1017,2024,0,2,424
425,1017,2025,0,2,425
426,1018,2001,0,2,426
427,1018,2002,0,2,427
428,1018,2003,0,2,428
429,1018,2004,0,2,429
430,1018,2005,0,2,430
431,1018,2006,0,2,431
432,1018,2007,0,2,432
433,1018,2008,0,2,433
434,1018,2009,0,2,434
435,1018,2010,0,2,435
436,1018,2011,0,2,436
437,1018,2012,0,2,437
438,1018,2013,0,2,438
439,1018,2014,0,2,439
440,1018,2015,0,2,440
441,1018,2016,0,2,441
442,1018,2017,0,2,442
443,1018,2018,0,2,443
444,1018,2019,0,2,444
445,1018,2020,0,2,445
446,1018,2021,0,2,446
447,1018,2022,0,2,447
448,1018,2023,0,2,448
449,1018,2024,0,2,449
450,1018,2025,0,2,450
451,1019,2001,0,2,451
452,1019,2002,0,2,452
453,1019,2003,0,2,453
454,1019,2004,0,2,454
455,1019,2005,0,2,455
456,1019,2006,0,2,456
457,1019,2007,0,2,457
458,1019,2008,0,2,458
459,1019,2009,0,2,459
460,1019,2010,0,2,460
461,1019,2011,0,2,461
462,1019,2012,0,2,462
463,1019,2013,0,2,463
464,1019,2014,0,2,464
465,1019,2015,0,2,465
466,1019,2016,0,2,466
467,1019,2017,0,2,467
468,1019,2018,0,2,468
469,1019,2019,0,2,469
470,1019,2020,0,2,470
471,1019,2021,0,2,471
472,1019,2022,0,2,472
473,1019,2023,0,2,473
474,1019,2024,0,2,474
475,1019,2025,0,2,475
476,1020,2001,0,2,476
477,1020,2002,0,2,477
478,1020,2003,0,2,478
479,1020,2004,0,2,479
480,1020,2005,0,2,480
481,1020,2006,0,2,481
482,1020,2007,0,2,482
483,1020,2008,0,2,483
484,1020,2009,0,2,484
485,1020,2010,0,2,485
486,1020,2011,0,2,486
487,1020,2012,0,2,487
488,1020,2013,0,2,488
489,1020,2014,0,2,489
490,1020,2015,0,2,490
491,1020,2016,0,2,491
492,1020,2017,0,2,492
493,1020,2018,0,2,493
494,1020,2019,0,2,494
495,1020,2020,0,2,495
496,1020,2021,0,2,496
497,1020,2022,0,2,497
498,1020,2023,0,2,498
499,1020,2024,0,2,499
500,1020,2025,0,2,500
501,1021,2001,0,2,501
502,1021,2002,0,2,502
503,1021,2003,0,2,503
504,1021,2004,0,2,504
505,1021,2005,0,2,505
506,1021,2006,0,2,506
507,1021,2007,0,2,507
508,1021,2008,0,2,508
509,1021,2009,0,2,509
510,1021,2010,0,2,510
511,1021,2011,0,2,511
512,1021,2012,0,2,512
513,1021,2013,0,2,513
514,1021,2014,0,2,514
515,1021,2015,0,2,515
516,1021,2016,0,2,516
517,1021,2017,0,2,517
518,1021,2018,0,2,518
519,1021,2019,0,2,519
520,1021,2020,0,2,520
521,1021,2021,0,2,521
522,1021,2022,0,2,522
523,1021,2023,0,2,523
524,1021,2024,0,2,524
525,1021,2025,0,2,525
526,1022,2001,0,2,526
527,1022,2002,0,2,527
528,1022,2003,0,2,528
529,1022,2004,0,2,529
530,1022,2005,0,2,530
531,1022,2006,0,2,531
532,1022,2007,0,2,532
533,1022,2008,0,2,533
534,1022,2009,0,2,534
535,1022,2010,0,2,535
536,1022,2011,0,2,536
537,1022,2012,0,2,537
538,1022,2013,0,2,538
539,1022,2014,0,2,539
540,1022,2015,0,2,540
541,1022,2016,0,2,541
542,1022,2017,0,2,542
543,1022,2018,0,2,543
544,1022,2019,0,2,544
545,1022,2020,0,2,545
546,1022,2021,0,2,546
547,1022,2022,0,2,547
548,1022,2023,0,2,548
549,1022,2024,0,2,549
550,1022,2025,0,2,550
551,1023,2001,0,2,551
552,1023,2002,0,2,552
553,1023,2003,0,2,553
554,1023,2004,0,2,554
555,1023,2005,0,2,555
556,1023,2006,0,2,556
557,1023,2007,0,2,557
558,1023,2008,0,2,558
559,1023,2009,0,2,559
560,1023,2010,0,2,560
561,1023,2011,0,2,561
562,1023,2012,0,2,562
563,1023,2013,0,2,563
564,1023,2014,0,2,564
565,1023,2015,0,2,565
566,1023,2016,0,2,566
567,1023,2017,0,2,567
568,1023,2018,0,2,568
569,1023,2019,0,2,569
570,1023,2020,0,2,570
571,1023,2021,0,2,571
572,1023,2022,0,2,572
573,1023,2023,0,2,573
574,1023,2024,0,2,574
575,1023,2025,0,2,575
576,1024,2001,0,2,576
577,1024,2002,0,2,577
578,1024,2003,0,2,578
579,1024,2004,0,2,579
580,1024,2005,0,2,580
581,1024,2006,0,2,581
582,1024,2007,0,2,582
583,1024,2008,0,2,583
584,1024,2009,0,2,584
585,1024,2010,0,2,585
586,1024,2011,0,2,586
587,1024,2012,0,2,587
588,1024,2013,0,2,588
589,1024,2014,0,2,589
590,1024,2015,0,2,590
591,1024,2016,0,2,591
592,1024,2017,0,2,592
593,1024,2018,0,2,593
594,1024,2019,0,2,594
595,1024,2020,0,2,595
596,1024,2021,0,2,596
597,1024,2022,0,2,597
598,1024,2023,0,2,598
599,1024,2024,0,2,599
600,1024,2025,0,2,600
601,1025,2001,0,2,601
602,1025,2002,0,2,602
603,1025,2003,0,2,603
604,1025,2004,0,2,604
605,1025,2005,0,2,605
606,1025,2006,0,2,606
607,1025,2007,0,2,607
608,1025,2008,0,2,608
609,1025,2009,0,2,609
610,1025,2010,0,2,610
611,1025,2011,0,2,611
612,1025,2012,0,2,612
613,1025,2013,0,2,613
614,1025,2014,0,2,614
615,1025,2015,0,2,615
616,1025,2016,0,2,616
617,1025,2017,0,2,617
618,1025,2018,0,2,618
619,1025,2019,0,2,619
620,1025,2020,0,2,620
621,1025,2021,0,2,621
622,1025,2022,0,2,622
623,1025,2023,0,2,623
624,1025,2024,0,2,624
625,1025,2025,0,2,625
626,3001,4001,0,3,626
627,3001,4002,0,3,627
628,3001,4003,0,3,628
629,3001,4004,0,3,629
630,3001,4005,0,3,630
631,3001,4006,0,3,631
632,3001,4007,0,3,632
633,3001,4008,0,3,633
634,3001,4009,0,3,634
635,3001,4010,0,3,635
636,3001,4011,0,3,636
637,3001,4012,0,3,637
638,3001,4013,0,3,638
639,3001,4014,0,3,639
640,3001,4015,0,3,640
641,3001,4016,0,3,641
642,3001,4017,0,3,642
643,3001,4018,0,3,643
644,3001,4019,0,3,644
645,3001,4020,0,3,645
646,3001,4021,0,3,646
647,3001,4022,0,3,647
648,3001,4023,0,3,648
649,3001,4024,0,3,649
650,3001,4025,0,3,650
651,3002,4001,0,3,651
652,3002,4002,0,3,652
653,3002,4003,0,3,653
654,3002,4004,0,3,654
655,3002,4005,0,3,655
656,3002,4006,0,3,656
657,3002,4007,0,3,657
658,3002,4008,0,3,658
659,3002,4009,0,3,659
660,3002,4010,0,3,660
661,3002,4011,0,3,661
662,3002,4012,0,3,662
663,3002,4013,0,3,663
664,3002,4014,0,3,664
665,3002,4015,0,3,665
666,3002,4016,0,3,666
667,3002,4017,0,3,667
668,3002,4018,0,3,668
669,3002,4019,0,3,669
670,3002,4020,0,3,670
671,3002,4021,0,3,671
672,3002,4022,0,3,672
673,3002,4023,0,3,673
674,3002,4024,0,3,674
675,3002,4025,0,3,675
676,3003,4001,0,3,676
677,3003,4002,0,3,677
678,3003,4003,0,3,678
679,3003,4004,0,3,679
680,3003,4005,0,3,680
681,3003,4006,0,3,681
682,3003,4007,0,3,682
683,3003,4008,0,3,683
684,3003,4009,0,3,684
685,3003,4010,0,3,685
686,3003,4011,0,3,686
687,3003,4012,0,3,687
688,3003,4013,0,3,688
689,3003,4014,0,3,689
690,3003,4015,0,3,690
691,3003,4016,0,3,691
692,3003,4017,0,3,692
693,3003,4018,0,3,693
694,3003,4019,0,3,694
695,3003,4020,0,3,695
696,3003,4021,0,3,696
697,3003,4022,0,3,697
698,3003,4023,0,3,698
699,3003,4024,0,3,699
700,3003,4025,0,3,700
701,3004,4001,0,3,701
702,3004,4002,0,3,702
703,3004,4003,0,3,703
704,3004,4004,0,3,704
705,3004,4005,0,3,705
706,3004,4006,0,3,706
707,3004,4007,0,3,707
708,3004,4008,0,3,708
709,3004,4009,0,3,709
710,3004,4010,0,3,710
711,3004,4011,0,3,711
712,3004,4012,0,3,712
713,3004,4013,0,3,713
714,3004,4014,0,3,714
715,3004,4015,0,3,715
716,3004,4016,0,3,716
717,3004,4017,0,3,717
718,3004,4018,0,3,718
719,3004,4019,0,3,719
720,3004,4020,0,3,720
721,3004,4021,0,3,721
722,3004,4022,0,3,722
723,3004,4023,0,3,723
724,3004,4024,0,3,724
725,3004,4025,0,3,725
726,3005,4001,0,3,726
727,3005,4002,0,3,727
728,3005,4003,0,3,728
729,3005,4004,0,3,729
730,3005,4005,0,3,730
731,3005,4006,0,3,731
732,3005,4007,0,3,732
733,3005,4008,0,3,733
734,3005,4009,0,3,734
735,3005,4010,0,3,735
736,3005,4011,0,3,736
737,3005,4012,0,3,737
738,3005,4013,0,3,738
739,3005,4014,0,3,739
740,3005,4015,0,3,740
741,3005,4016,0,3,741
742,3005,4017,0,3,742
743,3005,4018,0,3,743
744,3005,4019,0,3,744
745,3005,4020,0,3,745
746,3005,4021,0,3,746
747,3005,4022,0,3,747
748,3005,4023,0,3,748
749,3005,4024,0,3,749
750,3005,4025,0,3,750
751,3006,4001,0,3,751
752,3006,4002,0,3,752
753,3006,4003,0,3,753
754,3006,4004,0,3,754
755,3006,4005,0,3,755
756,3006,4006,0,3,756
757,3006,4007,0,3,757
758,3006,4008,0,3,758
759,3006,4009,0,3,759
760,3006,4010,0,3,760
761,3006,4011,0,3,761
762,3006,4012,0,3,762
763,3006,4013,0,3,763
764,3006,4014,0,3,764
765,3006,4015,0,3,765
766,3006,4016,0,3,766
767,3006,4017,0,3,767
768,3006,4018,0,3,768
769,3006,4019,0,3,769
770,3006,4020,0,3,770
771,3006,4021,0,3,771
772,3006,4022,0,3,772
773,3006,4023,0,3,773
774,3006,4024,0,3,774
775,3006,4025,0,3,775
776,3007,4001,0,3,776
777,3007,4002,0,3,777
778,3007,4003,0,3,778
779,3007,4004,0,3,779
780,3007,4005,0,3,780
781,3007,4006,0,3,781
782,3007,4007,0,3,782
783,3007,4008,0,3,783
784,3007,4009,0,3,784
785,3007,4010,0,3,785
786,3007,4011,0,3,786
787,3007,4012,0,3,787
788,3007,4013,0,3,788
789,3007,4014,0,3,789
790,3007,4015,0,3,790
791,3007,4016,0,3,791
792,3007,4017,0,3,792
793,3007,4018,0,3,793
794,3007,4019,0,3,794
795,3007,4020,0,3,795
796,3007,4021,0,3,796
797,3007,4022,0,3,797
798,3007,4023,0,3,798
799,3007,4024,0,3,799
800,3007,4025,0,3,800
801,3008,4001,0,3,801
802,3008,4002,0,3,802
803,3008,4003,0,3,803
804,3008,4004,0,3,804
805,3008,4005,0,3,805
806,3008,4006,0,3,806
807,3008,4007,0,3,807
808,3008,4008,0,3,808
809,3008,4009,0,3,809
810,3008,4010,0,3,810
811,3008,4011,0,3,811
812,3008,4012,0,3,812
813,3008,4013,0,3,813
814,3008,4014,0,3,814
815,3008,4015,0,3,815
816,3008,4016,0,3,816
817,3008,4017,0,3,817
818,3008,4018,0,3,818
819,3008,4019,0,3,819
820,3008,4020,0,3,820
821,3008,4021,0,3,821
822,3008,4022,0,3,822
823,3008,4023,0,3,823
824,3008,4024,0,3,824
825,3008,4025,0,3,825
826,3009,4001,0,3,826
827,3009,4002,0,3,827
828,3009,4003,0,3,828
829,3009,4004,0,3,829
830,3009,4005,0,3,830
831,3009,4006,0,3,831
832,3009,4007,0,3,832
833,3009,4008,0,3,833
834,3009,4009,0,3,834
835,3009,4010,0,3,835
836,3009,4011,0,3,836
837,3009,4012,0,3,837
838,3009,4013,0,3,838
839,3009,4014,0,3,839
840,3009,4015,0,3,840
841,3009,4016,0,3,841
842,3009,4017,0,3,842
843,3009,4018,0,3,843
844,3009,4019,0,3,844
845,3009,4020,0,3,845
846,3009,4021,0,3,846
847,3009,4022,0,3,847
848,3009,4023,0,3,848
849,3009,4024,0,3,849
850,3009,4025,0,3,850
851,3010,4001,0,3,851
852,3010,4002,0,3,852
853,3010,4003,0,3,853
854,3010,4004,0,3,854
855,3010,4005,0,3,855
856,3010,4006,0,3,856
857,3010,4007,0,3,857
858,3010,4008,0,3,858
859,3010,4009,0,3,859
860,3010,4010,0,3,860
861,3010,4011,0,3,861
862,3010,4012,0,3,862
863,3010,4013,0,3,863
864,3010,4014,0,3,864
865,3010,4015,0,3,865
866,3010,4016,0,3,866
867,3010,4017,0,3,867
868,3010,4018,0,3,868
869,3010,4019,0,3,869
870,3010,4020,0,3,870
871,3010,4021,0,3,871
872,3010,4022,0,3,872
873,3010,4023,0,3,873
874,3010,4024,0,3,874
875,3010,4025,0,3,875
876,3011,4001,0,3,876
877,3011,4002,0,3,877
878,3011,4003,0,3,878
879,3011,4004,0,3,879
880,3011,4005,0,3,880
881,3011,4006,0,3,881
882,3011,4007,0,3,882
883,3011,4008,0,3,883
884,3011,4009,0,3,884
885,3011,4010,0,3,885
886,3011,4011,0,3,886
887,3011,4012,0,3,887
888,3011,4013,0,3,888
889,3011,4014,0,3,889
890,3011,4015,0,3,890
891,3011,4016,0,3,891
892,3011,4017,0,3,892
893,3011,4018,0,3,893
894,3011,4019,0,3,894
895,3011,4020,0,3,895
896,3011,4021,0,3,896
897,3011,4022,0,3,897
898,3011,4023,0,3,898
899,3011,4024,0,3,899
900,3011,4025,0,3,900
901,3012,4001,0,3,901
902,3012,4002,0,3,902
903,3012,4003,0,3,903
904,3012,4004,0,3,904
905,3012,4005,0,3,905
906,3012,4006,0,3,906
907,3012,4007,0,3,907
908,3012,4008,0,3,908
909,3012,4009,0,3,909
910,3012,4010,0,3,910
911,3012,4011,0,3,911
912,3012,4012,0,3,912
913,3012,4013,0,3,913
914,3012,4014,0,3,914
915,3012,4015,0,3,915
916,3012,4016,0,3,916
917,3012,4017,0,3,917
918,3012,4018,0,3,918
919,3012,4019,0,3,919
920,3012,4020,0,3,920
921,3012,4021,0,3,921
922,3012,4022,0,3,922
923,3012,4023,0,3,923
924,3012,4024,0,3,924
925,3012,4025,0,3,925
926,3013,4001,0,3,926
927,3013,4002,0,3,927
928,3013,4003,0,3,928
929,3013,4004,0,3,929
930,3013,4005,0,3,930
931,3013,4006,0,3,931
932,3013,4007,0,3,932
933,3013,4008,0,3,933
934,3013,4009,0,3,934
935,3013,4010,0,3,935
936,3013,4011,0,3,936
937,3013,4012,0,3,937
938,3013,4013,0,3,938
939,3013,4014,0,3,939
940,3013,4015,0,3,940
941,3013,4016,0,3,941
942,3013,4017,0,3,942
943,3013,4018,0,3,943
944,3013,4019,0,3,944
945,3013,4020,0,3,945
946,3013,4021,0,3,946
947,3013,4022,0,3,947
948,3013,4023,0,3,948
949,3013,4024,0,3,949
950,3013,4025,0,3,950
951,3014,4001,0,3,951
952,3014,4002,0,3,952
953,3014,4003,0,3,953
954,3014,4004,0,3,954
955,3014,4005,0,3,955
956,3014,4006,0,3,956
957,3014,4007,0,3,957
958,3014,4008,0,3,958
959,3014,4009,0,3,959
960,3014,4010,0,3,960
961,3014,4011,0,3,961
962,3014,4012,0,3,962
963,3014,4013,0,3,963
964,3014,4014,0,3,964
965,3014,4015,0,3,965
966,3014,4016,0,3,966
967,3014,4017,0,3,967
968,3014,4018,0,3,968
969,3014,4019,0,3,969
970,3014,4020,0,3,970
971,3014,4021,0,3,971
972,3014,4022,0,3,972
973,3014,4023,0,3,973
974,3014,4024,0,3,974
975,3014,4025,0,3,975
976,3015,4001,0,3,976
977,3015,4002,0,3,977
978,3015,4003,0,3,978
979,3015,4004,0,3,979
980,3015,4005,0,3,980
981,3015,4006,0,3,981
982,3015,4007,0,3,982
983,3015,4008,0,3,983
984,3015,4009,0,3,984
985,3015,4010,0,3,985
986,3015,4011,0,3,986
987,3015,4012,0,3,987
988,3015,4013,0,3,988
989,3015,4014,0,3,989
990,3015,4015,0,3,990
991,3015,4016,0,3,991
992,3015,4017,0,3,992
993,3015,4018,0,3,993
994,3015,4019,0,3,994
995,3015,4020,0,3,995
